GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
8600000US74120,74120,ZCTA5 74120,38.0,2.3,36.4,2.8,39.5,2.2
8600000US74126,74126,ZCTA5 74126,34.5,1.9,35.0,3.6,34.2,1.9
8600000US74127,74127,ZCTA5 74127,38.5,1.3,36.0,2.1,40.8,2.0
8600000US74128,74128,ZCTA5 74128,33.3,1.7,31.7,2.0,35.5,1.6
8600000US74129,74129,ZCTA5 74129,32.6,2.0,30.6,1.1,35.5,1.5
8600000US74130,74130,ZCTA5 74130,41.4,5.2,36.2,9.0,42.7,3.3
8600000US74131,74131,ZCTA5 74131,44.3,2.2,41.4,3.6,46.8,3.1
8600000US74132,74132,ZCTA5 74132,39.3,2.7,38.2,4.6,40.5,3.4
8600000US74133,74133,ZCTA5 74133,37.3,0.9,36.0,1.3,38.6,1.6
8600000US74134,74134,ZCTA5 74134,32.4,1.3,30.6,1.5,34.3,1.5
8600000US74135,74135,ZCTA5 74135,39.7,1.8,37.8,3.6,40.8,2.4
8600000US74136,74136,ZCTA5 74136,33.1,1.0,32.5,1.1,33.8,1.8
8600000US74137,74137,ZCTA5 74137,41.0,1.0,39.8,1.4,42.7,1.5
8600000US74145,74145,ZCTA5 74145,37.8,1.3,35.8,2.0,39.6,1.5
8600000US74146,74146,ZCTA5 74146,28.5,0.9,27.7,1.0,29.4,1.0
8600000US74301,74301,ZCTA5 74301,43.0,1.3,40.8,1.8,44.4,1.3
8600000US74330,74330,ZCTA5 74330,35.0,4.4,38.4,2.8,30.4,5.1
8600000US74331,74331,ZCTA5 74331,51.2,1.7,50.2,2.9,52.0,2.7
8600000US74332,74332,ZCTA5 74332,50.2,3.3,48.3,5.5,50.7,2.4
8600000US74333,74333,ZCTA5 74333,36.3,4.2,35.6,4.5,37.2,5.8
8600000US74337,74337,ZCTA5 74337,38.6,2.2,36.9,5.0,38.9,5.6
8600000US74338,74338,ZCTA5 74338,40.6,2.0,40.3,2.0,41.0,2.9
8600000US74339,74339,ZCTA5 74339,35.6,2.5,37.4,3.4,34.2,2.5
8600000US74340,74340,ZCTA5 74340,56.8,7.6,57.3,6.9,56.3,12.6
8600000US74342,74342,ZCTA5 74342,44.5,6.7,43.0,5.7,47.3,6.7
8600000US74343,74343,ZCTA5 74343,41.4,2.8,38.8,3.1,43.5,2.6
8600000US74344,74344,ZCTA5 74344,52.6,1.8,50.9,2.7,53.5,1.8
8600000US74346,74346,ZCTA5 74346,39.7,2.1,39.7,2.5,39.8,3.6
8600000US74347,74347,ZCTA5 74347,39.8,3.7,39.6,4.7,39.9,4.6
8600000US74349,74349,ZCTA5 74349,50.5,15.1,55.8,25.0,47.6,12.0
8600000US74350,74350,ZCTA5 74350,46.4,5.0,46.3,8.5,46.5,5.1
8600000US74352,74352,ZCTA5 74352,41.5,3.8,42.9,3.6,40.2,3.7
8600000US74354,74354,ZCTA5 74354,37.4,0.7,35.1,1.0,38.9,1.0
8600000US74358,74358,ZCTA5 74358,33.9,3.5,33.6,3.5,35.8,10.2
8600000US74359,74359,ZCTA5 74359,34.8,4.4,34.9,4.9,34.8,6.9
8600000US74360,74360,ZCTA5 74360,68.5,11.9,68.5,25.7,,
8600000US74361,74361,ZCTA5 74361,36.4,1.2,34.7,1.6,37.6,1.6
8600000US74363,74363,ZCTA5 74363,39.4,1.6,39.0,2.3,39.9,2.2
8600000US74364,74364,ZCTA5 74364,40.3,4.5,43.4,3.7,37.3,3.5
8600000US74365,74365,ZCTA5 74365,42.0,3.1,42.2,3.3,41.9,3.8
8600000US74366,74366,ZCTA5 74366,45.9,6.0,44.5,9.5,47.5,6.3
8600000US74367,74367,ZCTA5 74367,38.8,12.3,36.8,24.4,38.9,11.2
8600000US74368,74368,ZCTA5 74368,28.3,31.8,20.5,21.3,36.8,33.7
8600000US74369,74369,ZCTA5 74369,42.2,2.6,41.3,2.8,43.2,3.9
8600000US74370,74370,ZCTA5 74370,42.3,1.4,42.4,1.8,42.2,1.9
8600000US74401,74401,ZCTA5 74401,35.9,1.6,34.6,1.6,36.6,1.5
8600000US74403,74403,ZCTA5 74403,36.9,1.1,34.7,1.3,39.4,1.5
8600000US74421,74421,ZCTA5 74421,44.1,3.9,41.5,5.0,45.3,2.7
8600000US74422,74422,ZCTA5 74422,49.0,5.8,49.1,4.9,47.3,9.0
8600000US74423,74423,ZCTA5 74423,45.2,6.3,44.5,7.9,46.4,6.1
8600000US74425,74425,ZCTA5 74425,50.7,14.4,45.7,10.9,54.4,15.3
8600000US74426,74426,ZCTA5 74426,42.5,1.9,42.4,2.3,42.6,2.4
8600000US74427,74427,ZCTA5 74427,56.0,6.3,54.9,14.5,56.5,4.6
8600000US74428,74428,ZCTA5 74428,44.3,9.6,43.4,12.4,44.4,8.9
8600000US74429,74429,ZCTA5 74429,35.0,1.8,34.5,2.1,35.3,2.2
8600000US74430,74430,ZCTA5 74430,46.4,9.9,45.6,12.6,47.4,8.5
8600000US74431,74431,ZCTA5 74431,35.5,2.9,33.7,6.4,35.8,4.3
8600000US74432,74432,ZCTA5 74432,53.0,2.4,50.8,2.9,54.3,2.0
8600000US74434,74434,ZCTA5 74434,42.4,2.4,42.3,2.6,42.8,3.1
8600000US74435,74435,ZCTA5 74435,50.5,4.9,47.2,4.5,52.6,5.5
8600000US74436,74436,ZCTA5 74436,40.2,3.3,39.2,3.3,42.2,3.9
8600000US74437,74437,ZCTA5 74437,42.0,2.2,40.4,3.8,43.9,2.4
8600000US74438,74438,ZCTA5 74438,42.4,21.3,31.7,28.2,42.6,16.6
8600000US74441,74441,ZCTA5 74441,39.2,3.2,39.1,3.1,39.4,4.5
8600000US74442,74442,ZCTA5 74442,47.0,5.8,46.2,7.0,47.3,6.8
8600000US74445,74445,ZCTA5 74445,37.4,3.6,37.3,5.1,38.2,5.1
8600000US74446,74446,ZCTA5 74446,43.5,6.2,43.7,7.3,43.3,6.5
8600000US74447,74447,ZCTA5 74447,36.8,1.8,33.7,2.1,39.5,1.4
8600000US74450,74450,ZCTA5 74450,41.0,4.7,38.9,3.8,44.9,7.6
8600000US74451,74451,ZCTA5 74451,41.8,3.9,46.2,3.1,39.2,5.9
8600000US74452,74452,ZCTA5 74452,39.9,6.3,34.6,16.8,44.5,11.4
8600000US74454,74454,ZCTA5 74454,40.8,2.9,39.4,3.3,42.0,3.3
8600000US74455,74455,ZCTA5 74455,49.6,2.8,48.7,2.9,50.4,3.4
8600000US74456,74456,ZCTA5 74456,33.5,9.1,24.5,11.7,38.3,7.5
8600000US74457,74457,ZCTA5 74457,45.4,12.6,29.8,26.8,53.4,10.0
8600000US74458,74458,ZCTA5 74458,35.5,19.0,29.5,16.2,52.5,20.2
8600000US74459,74459,ZCTA5 74459,51.2,3.8,52.2,1.7,50.1,17.8
8600000US74460,74460,ZCTA5 74460,29.9,16.0,29.3,9.7,38.6,20.8
8600000US74462,74462,ZCTA5 74462,41.1,1.9,39.6,1.6,43.8,2.9
8600000US74463,74463,ZCTA5 74463,39.4,2.5,41.5,2.8,35.7,1.9
8600000US74464,74464,ZCTA5 74464,31.2,0.7,29.0,1.2,33.4,1.0
8600000US74467,74467,ZCTA5 74467,41.7,1.8,40.3,2.1,42.9,1.7
8600000US74468,74468,ZCTA5 74468,32.1,5.0,29.5,6.3,35.7,8.1
8600000US74469,74469,ZCTA5 74469,31.3,2.6,31.7,2.5,30.2,4.2
8600000US74470,74470,ZCTA5 74470,44.3,3.3,45.2,5.8,43.5,2.6
8600000US74471,74471,ZCTA5 74471,41.9,2.5,42.5,3.5,41.3,4.6
8600000US74472,74472,ZCTA5 74472,37.4,7.0,34.6,4.3,42.8,9.6
8600000US74477,74477,ZCTA5 74477,,,,,,
8600000US74501,74501,ZCTA5 74501,39.3,0.7,37.6,1.0,40.8,0.9
8600000US74521,74521,ZCTA5 74521,46.6,16.1,40.5,20.2,52.3,5.9
8600000US74522,74522,ZCTA5 74522,41.9,9.0,45.2,10.6,39.3,8.5
8600000US74523,74523,ZCTA5 74523,40.4,3.2,39.4,3.6,41.4,3.4
8600000US74525,74525,ZCTA5 74525,40.2,0.9,38.7,1.4,42.1,1.1
8600000US74528,74528,ZCTA5 74528,39.2,13.1,41.1,11.7,37.0,20.3
8600000US74530,74530,ZCTA5 74530,48.9,6.2,48.3,11.0,49.3,9.1
8600000US74531,74531,ZCTA5 74531,45.8,7.4,42.0,8.1,52.9,10.6
8600000US74533,74533,ZCTA5 74533,44.6,6.1,44.8,9.8,44.5,5.3
8600000US74534,74534,ZCTA5 74534,57.9,5.7,56.5,7.7,59.2,5.2
8600000US74535,74535,ZCTA5 74535,45.2,17.0,37.4,15.0,69.2,44.7
8600000US74536,74536,ZCTA5 74536,44.5,3.4,43.2,5.2,46.9,4.4
8600000US74538,74538,ZCTA5 74538,42.9,0.9,41.9,3.3,45.4,1.8
8600000US74540,74540,ZCTA5 74540,51.5,6.7,50.9,6.0,52.5,15.8
8600000US74543,74543,ZCTA5 74543,50.5,9.4,44.2,7.8,53.7,13.0
8600000US74546,74546,ZCTA5 74546,37.8,9.2,33.9,6.9,42.4,10.1
8600000US74547,74547,ZCTA5 74547,39.0,4.4,37.3,3.8,41.5,5.3
8600000US74549,74549,ZCTA5 74549,23.6,58.1,22.8,55.9,23.8,63.2
8600000US74552,74552,ZCTA5 74552,48.2,8.9,42.0,11.8,51.1,4.5
8600000US74553,74553,ZCTA5 74553,44.4,4.6,44.8,4.1,43.5,6.0
8600000US74554,74554,ZCTA5 74554,34.5,3.4,32.5,5.0,36.2,5.5
8600000US74555,74555,ZCTA5 74555,38.9,9.0,40.9,10.7,35.8,11.0
8600000US74556,74556,ZCTA5 74556,42.5,7.9,40.4,8.1,45.0,9.4
8600000US74557,74557,ZCTA5 74557,52.3,6.2,50.5,9.8,53.8,4.6
8600000US74558,74558,ZCTA5 74558,52.4,4.7,50.0,4.0,54.6,6.6
8600000US74560,74560,ZCTA5 74560,42.7,5.6,43.3,5.6,41.8,8.5
8600000US74561,74561,ZCTA5 74561,38.9,3.6,39.4,5.5,38.5,3.4
8600000US74562,74562,ZCTA5 74562,48.4,2.6,48.3,4.4,48.5,3.0
8600000US74563,74563,ZCTA5 74563,37.9,3.8,37.8,2.9,38.5,5.3
8600000US74565,74565,ZCTA5 74565,39.3,7.8,42.4,8.5,35.4,7.9
8600000US74567,74567,ZCTA5 74567,65.5,36.3,67.8,33.5,48.9,49.9
8600000US74569,74569,ZCTA5 74569,41.5,6.5,36.9,7.9,47.3,6.0
8600000US74570,74570,ZCTA5 74570,39.2,5.0,39.5,2.3,37.7,11.8
8600000US74571,74571,ZCTA5 74571,44.6,5.4,44.7,7.2,44.4,5.4
8600000US74572,74572,ZCTA5 74572,37.5,3.0,37.3,2.2,38.3,5.6
8600000US74574,74574,ZCTA5 74574,54.2,5.6,55.6,6.7,52.6,4.8
8600000US74576,74576,ZCTA5 74576,49.3,33.0,31.5,19.5,50.8,15.9
8600000US74577,74577,ZCTA5 74577,40.8,12.2,36.9,16.9,41.7,14.8
8600000US74578,74578,ZCTA5 74578,36.8,1.9,34.2,2.7,38.8,2.9
8600000US74601,74601,ZCTA5 74601,34.3,0.8,33.5,0.9,35.1,0.9
8600000US74604,74604,ZCTA5 74604,48.8,2.1,47.1,1.9,50.9,2.1
8600000US74630,74630,ZCTA5 74630,46.3,6.2,46.9,10.7,43.6,6.7
8600000US74631,74631,ZCTA5 74631,40.8,3.6,38.6,5.8,44.2,5.9
8600000US74632,74632,ZCTA5 74632,49.8,9.7,48.8,20.9,50.5,7.3
8600000US74633,74633,ZCTA5 74633,46.6,5.1,43.7,6.3,50.9,5.4
8600000US74636,74636,ZCTA5 74636,38.7,11.4,35.1,13.9,41.7,12.7
8600000US74637,74637,ZCTA5 74637,41.0,4.2,39.0,5.3,41.9,8.4
8600000US74640,74640,ZCTA5 74640,40.8,7.7,37.9,8.0,43.7,15.4
8600000US74641,74641,ZCTA5 74641,51.3,4.1,49.7,5.3,52.1,3.5
8600000US74643,74643,ZCTA5 74643,50.4,9.5,47.8,12.9,50.9,9.4
8600000US74644,74644,ZCTA5 74644,35.8,10.8,44.6,9.7,27.6,11.2
8600000US74646,74646,ZCTA5 74646,44.2,15.1,44.3,12.5,44.1,30.4
8600000US74647,74647,ZCTA5 74647,43.9,1.6,43.2,3.3,44.2,1.2
8600000US74650,74650,ZCTA5 74650,38.8,7.3,35.2,12.1,40.7,13.0
8600000US74651,74651,ZCTA5 74651,32.2,5.1,31.2,6.4,34.4,11.1
8600000US74652,74652,ZCTA5 74652,40.4,4.7,39.4,6.3,40.8,6.6
8600000US74653,74653,ZCTA5 74653,35.0,2.0,32.4,2.4,37.0,1.6
8600000US74701,74701,ZCTA5 74701,33.1,1.0,32.1,1.4,34.2,1.3
8600000US74720,74720,ZCTA5 74720,40.1,10.2,36.5,8.5,43.6,8.8
8600000US74722,74722,ZCTA5 74722,34.3,14.5,28.5,16.6,42.2,17.8
8600000US74723,74723,ZCTA5 74723,46.3,6.2,43.9,6.2,49.1,7.0
8600000US74724,74724,ZCTA5 74724,34.3,5.0,33.9,4.1,36.1,6.1
8600000US74726,74726,ZCTA5 74726,41.2,3.6,40.4,4.7,43.3,6.4
8600000US74727,74727,ZCTA5 74727,43.0,2.7,43.7,2.5,42.0,3.3
8600000US74728,74728,ZCTA5 74728,38.4,2.3,36.4,1.7,40.4,1.9
8600000US74729,74729,ZCTA5 74729,40.7,3.6,39.2,3.8,43.0,4.2
8600000US74730,74730,ZCTA5 74730,37.1,4.3,34.6,5.4,38.6,4.7
8600000US74731,74731,ZCTA5 74731,46.1,10.1,50.1,15.4,43.7,8.8
8600000US74733,74733,ZCTA5 74733,40.3,5.3,35.8,5.6,45.8,7.0
8600000US74734,74734,ZCTA5 74734,38.6,4.7,40.3,4.4,38.1,3.7
8600000US74735,74735,ZCTA5 74735,45.6,6.7,47.8,4.9,43.4,7.6
8600000US74736,74736,ZCTA5 74736,39.6,11.5,34.7,19.2,42.2,9.0
8600000US74738,74738,ZCTA5 74738,51.2,7.2,51.9,8.1,50.2,7.6
8600000US74740,74740,ZCTA5 74740,43.8,3.6,43.7,4.4,43.9,4.7
8600000US74741,74741,ZCTA5 74741,47.8,5.3,50.1,5.4,44.6,6.7
8600000US74743,74743,ZCTA5 74743,40.4,1.7,38.6,3.1,41.4,2.0
8600000US74745,74745,ZCTA5 74745,38.2,1.6,37.8,2.1,38.5,1.8
8600000US74747,74747,ZCTA5 74747,51.7,14.9,48.0,14.9,53.1,12.3
8600000US74748,74748,ZCTA5 74748,43.6,6.2,39.0,9.8,44.3,6.6
8600000US74750,74750,ZCTA5 74750,31.8,3.4,28.8,14.8,31.9,12.5
8600000US74753,74753,ZCTA5 74753,56.5,45.1,,,,
8600000US74754,74754,ZCTA5 74754,54.2,14.4,54.2,16.4,54.5,16.8
8600000US74755,74755,ZCTA5 74755,61.6,2.5,60.7,4.4,62.0,2.7
8600000US74756,74756,ZCTA5 74756,42.6,6.9,39.9,7.8,44.8,8.8
8600000US74759,74759,ZCTA5 74759,45.8,6.7,35.8,4.8,50.7,2.6
8600000US74760,74760,ZCTA5 74760,44.5,13.3,47.5,8.8,37.5,14.9
8600000US74761,74761,ZCTA5 74761,48.2,3.5,48.0,4.4,48.3,7.1
8600000US74764,74764,ZCTA5 74764,40.8,2.9,40.4,5.3,41.1,3.2
8600000US74766,74766,ZCTA5 74766,43.0,5.2,41.5,9.4,44.3,6.7
8600000US74801,74801,ZCTA5 74801,36.3,1.4,35.5,1.5,37.1,1.9
8600000US74804,74804,ZCTA5 74804,35.8,1.8,33.6,2.0,37.2,2.2
8600000US74820,74820,ZCTA5 74820,34.4,0.6,32.7,0.7,36.2,0.6
8600000US74824,74824,ZCTA5 74824,33.0,3.8,32.5,2.9,34.8,6.6
8600000US74825,74825,ZCTA5 74825,39.9,7.0,35.2,8.7,42.0,5.3
8600000US74826,74826,ZCTA5 74826,47.5,3.4,45.5,3.9,51.1,6.4
8600000US74827,74827,ZCTA5 74827,47.1,8.3,45.9,11.1,48.3,13.6
8600000US74829,74829,ZCTA5 74829,39.7,2.5,40.3,2.9,38.3,7.3
8600000US74830,74830,ZCTA5 74830,41.9,3.6,48.5,11.4,41.6,2.6
8600000US74831,74831,ZCTA5 74831,50.5,4.9,50.4,7.2,50.9,5.9
8600000US74832,74832,ZCTA5 74832,39.0,8.5,38.2,11.5,40.5,9.5
8600000US74833,74833,ZCTA5 74833,40.2,6.7,41.7,7.9,37.4,8.7
8600000US74834,74834,ZCTA5 74834,40.5,2.1,38.0,2.6,42.5,2.0
8600000US74836,74836,ZCTA5 74836,22.7,29.9,43.3,20.7,21.6,1.2
8600000US74837,74837,ZCTA5 74837,38.8,8.3,34.3,5.0,45.8,9.6
8600000US74839,74839,ZCTA5 74839,41.2,5.7,39.1,4.2,47.5,7.7
8600000US74840,74840,ZCTA5 74840,40.7,4.0,37.8,5.1,43.6,4.5
8600000US74842,74842,ZCTA5 74842,50.7,28.4,51.3,21.1,48.5,36.6
8600000US74843,74843,ZCTA5 74843,39.3,6.6,39.7,8.7,37.5,9.7
8600000US74844,74844,ZCTA5 74844,30.4,5.9,30.5,6.2,29.8,8.2
8600000US74845,74845,ZCTA5 74845,38.4,9.4,33.7,11.3,40.5,9.0
8600000US74848,74848,ZCTA5 74848,38.7,1.3,36.3,1.2,43.7,2.6
8600000US74849,74849,ZCTA5 74849,40.8,4.6,39.7,4.1,42.4,5.5
8600000US74850,74850,ZCTA5 74850,50.6,18.1,47.5,22.1,50.7,13.3
8600000US74851,74851,ZCTA5 74851,39.9,1.9,41.1,3.6,39.3,1.8
8600000US74852,74852,ZCTA5 74852,44.5,2.8,43.4,3.7,46.3,7.2
8600000US74854,74854,ZCTA5 74854,39.9,5.0,35.9,7.2,42.5,3.5
8600000US74855,74855,ZCTA5 74855,39.5,2.5,39.4,2.4,40.1,3.2
8600000US74856,74856,ZCTA5 74856,44.4,7.5,43.1,6.2,48.3,8.4
8600000US74857,74857,ZCTA5 74857,42.1,2.6,41.8,2.4,43.1,4.3
8600000US74859,74859,ZCTA5 74859,39.6,1.7,38.0,1.5,42.1,2.2
8600000US74860,74860,ZCTA5 74860,37.4,4.5,35.0,5.9,39.7,4.5
8600000US74864,74864,ZCTA5 74864,42.1,2.8,41.8,3.1,42.4,3.8
8600000US74865,74865,ZCTA5 74865,35.7,4.8,33.5,4.5,39.0,7.3
8600000US74867,74867,ZCTA5 74867,38.2,3.5,38.1,4.5,38.3,6.3
8600000US74868,74868,ZCTA5 74868,36.6,1.6,34.5,1.2,39.8,1.6
8600000US74869,74869,ZCTA5 74869,47.0,6.4,47.6,5.2,45.4,9.8
8600000US74871,74871,ZCTA5 74871,41.9,4.0,42.5,5.6,41.0,4.0
8600000US74872,74872,ZCTA5 74872,39.4,2.5,39.8,2.6,39.0,4.1
8600000US74873,74873,ZCTA5 74873,39.1,2.4,38.2,2.0,41.0,3.1
8600000US74875,74875,ZCTA5 74875,31.7,6.5,30.8,6.5,32.5,11.4
8600000US74878,74878,ZCTA5 74878,42.0,3.8,41.3,3.6,44.1,4.3
8600000US74880,74880,ZCTA5 74880,41.8,4.5,40.3,4.8,45.2,9.7
8600000US74881,74881,ZCTA5 74881,38.9,2.3,40.9,3.2,38.2,2.5
8600000US74883,74883,ZCTA5 74883,41.6,3.6,36.7,4.4,44.0,3.5
8600000US74884,74884,ZCTA5 74884,42.9,2.3,41.9,2.6,44.0,2.8
8600000US74901,74901,ZCTA5 74901,43.9,2.8,44.2,6.1,43.8,2.2
8600000US74902,74902,ZCTA5 74902,41.8,2.4,40.2,4.8,42.8,4.1
8600000US74930,74930,ZCTA5 74930,37.7,9.2,35.4,10.8,38.9,8.5
8600000US74931,74931,ZCTA5 74931,39.1,4.5,36.6,6.1,39.8,5.6
8600000US74932,74932,ZCTA5 74932,36.0,2.3,36.3,2.2,35.3,5.0
8600000US74935,74935,ZCTA5 74935,37.3,11.1,38.3,22.0,37.0,7.7
8600000US74936,74936,ZCTA5 74936,38.4,3.3,38.4,2.8,37.9,6.3
8600000US74937,74937,ZCTA5 74937,34.6,2.6,33.8,2.1,35.2,4.2
8600000US74939,74939,ZCTA5 74939,40.6,2.6,38.6,3.4,50.5,3.2
8600000US74940,74940,ZCTA5 74940,44.2,6.6,42.0,7.5,44.9,6.1
8600000US74941,74941,ZCTA5 74941,41.7,5.2,41.5,5.3,41.8,7.0
8600000US74942,74942,ZCTA5 74942,35.8,6.9,35.1,7.4,40.0,11.9
8600000US74943,74943,ZCTA5 74943,44.4,21.4,44.3,19.6,50.3,41.1
8600000US74944,74944,ZCTA5 74944,39.4,3.6,39.6,8.0,39.4,3.4
8600000US74945,74945,ZCTA5 74945,35.5,7.3,33.1,10.5,38.7,8.1
8600000US74946,74946,ZCTA5 74946,42.8,10.1,32.0,4.7,45.9,4.2
8600000US74948,74948,ZCTA5 74948,39.1,1.4,39.1,1.6,39.2,2.4
8600000US74949,74949,ZCTA5 74949,48.5,4.3,52.2,5.7,44.0,6.1
8600000US74951,74951,ZCTA5 74951,41.7,7.8,38.5,8.1,45.1,8.6
8600000US74953,74953,ZCTA5 74953,38.3,2.5,36.0,2.9,40.3,2.5
8600000US74954,74954,ZCTA5 74954,33.3,3.0,30.9,3.4,35.2,3.9
8600000US74955,74955,ZCTA5 74955,39.0,1.8,37.4,2.1,40.3,2.4
8600000US74956,74956,ZCTA5 74956,33.5,5.2,32.7,4.6,36.0,6.9
8600000US74957,74957,ZCTA5 74957,41.5,4.3,39.5,2.1,44.0,6.1
8600000US74959,74959,ZCTA5 74959,40.9,1.4,40.0,2.4,42.1,2.4
8600000US74960,74960,ZCTA5 74960,36.6,1.0,36.2,1.5,37.4,1.8
8600000US74962,74962,ZCTA5 74962,48.5,2.6,49.4,2.7,47.8,2.1
8600000US74963,74963,ZCTA5 74963,46.6,6.1,41.3,4.6,52.3,7.5
8600000US74964,74964,ZCTA5 74964,43.2,3.8,40.8,4.6,45.2,3.0
8600000US74965,74965,ZCTA5 74965,36.3,1.9,36.7,2.2,35.7,2.4
8600000US74966,74966,ZCTA5 74966,41.8,3.0,42.0,3.7,41.6,3.4
8600000US75001,75001,ZCTA5 75001,33.0,1.5,33.6,2.0,32.3,1.9
8600000US75002,75002,ZCTA5 75002,35.3,0.7,35.2,0.9,35.5,1.0
8600000US75006,75006,ZCTA5 75006,34.4,0.9,32.9,1.5,35.7,1.3
8600000US75007,75007,ZCTA5 75007,38.6,0.8,36.9,1.6,39.9,1.0
8600000US75009,75009,ZCTA5 75009,35.4,2.9,39.1,5.3,33.9,1.9
8600000US75010,75010,ZCTA5 75010,34.9,2.8,32.7,2.6,37.3,2.5
8600000US75013,75013,ZCTA5 75013,37.4,0.6,37.1,1.2,37.6,1.0
8600000US75019,75019,ZCTA5 75019,39.0,0.9,37.7,1.4,39.9,1.1
8600000US75020,75020,ZCTA5 75020,41.6,2.2,39.0,1.6,44.3,2.0
8600000US75021,75021,ZCTA5 75021,42.1,4.5,38.0,7.5,44.4,4.4
8600000US75022,75022,ZCTA5 75022,39.8,1.6,39.9,1.8,39.6,2.1
8600000US75023,75023,ZCTA5 75023,39.6,0.8,37.7,1.1,41.3,0.8
8600000US75024,75024,ZCTA5 75024,35.3,0.9,35.2,0.9,35.5,1.9
8600000US75025,75025,ZCTA5 75025,38.6,0.7,38.2,1.2,38.8,1.0
8600000US75028,75028,ZCTA5 75028,39.2,0.7,38.4,1.1,39.8,0.9
8600000US75032,75032,ZCTA5 75032,37.7,0.8,36.3,2.0,39.2,1.6
8600000US75034,75034,ZCTA5 75034,35.4,0.7,34.6,1.2,35.9,0.8
8600000US75035,75035,ZCTA5 75035,34.9,0.6,34.2,0.9,35.5,0.7
8600000US75038,75038,ZCTA5 75038,29.8,0.9,30.4,0.7,28.9,1.1
8600000US75039,75039,ZCTA5 75039,32.2,0.5,33.0,0.7,31.3,1.0
8600000US75040,75040,ZCTA5 75040,33.1,0.9,31.5,0.9,34.5,1.5
8600000US75041,75041,ZCTA5 75041,31.1,1.1,29.6,1.8,32.5,1.5
8600000US75042,75042,ZCTA5 75042,30.5,1.1,27.5,2.8,33.4,1.8
8600000US75043,75043,ZCTA5 75043,34.5,1.2,32.8,2.0,36.2,1.6
8600000US75044,75044,ZCTA5 75044,40.7,1.0,39.5,2.3,41.4,1.4
8600000US75048,75048,ZCTA5 75048,37.4,2.5,37.4,3.3,37.2,3.1
8600000US75050,75050,ZCTA5 75050,30.7,0.8,30.8,1.1,30.5,1.2
8600000US75051,75051,ZCTA5 75051,30.1,1.1,29.4,1.3,30.8,1.1
8600000US75052,75052,ZCTA5 75052,33.7,0.5,32.4,1.1,35.3,0.9
8600000US75054,75054,ZCTA5 75054,34.7,2.8,33.6,3.7,35.2,3.5
8600000US75056,75056,ZCTA5 75056,34.3,1.0,33.6,1.2,35.3,1.6
8600000US75057,75057,ZCTA5 75057,32.7,1.5,32.4,1.8,33.5,2.3
8600000US75058,75058,ZCTA5 75058,39.9,7.2,38.0,6.4,42.2,8.2
8600000US75060,75060,ZCTA5 75060,32.6,0.9,32.7,1.2,32.3,1.4
8600000US75061,75061,ZCTA5 75061,31.5,0.8,30.2,1.0,33.2,1.3
8600000US75062,75062,ZCTA5 75062,32.4,1.2,31.8,1.8,33.0,1.6
8600000US75063,75063,ZCTA5 75063,33.4,0.9,34.7,1.5,32.3,1.2
8600000US75065,75065,ZCTA5 75065,38.4,3.2,39.6,4.3,37.7,2.7
8600000US75067,75067,ZCTA5 75067,30.8,0.6,30.6,0.9,31.0,0.9
8600000US75068,75068,ZCTA5 75068,31.9,0.7,31.5,0.9,32.5,1.2
8600000US75069,75069,ZCTA5 75069,35.1,1.6,33.7,1.8,36.8,2.1
8600000US75070,75070,ZCTA5 75070,35.1,0.7,33.9,0.7,36.5,0.8
8600000US75071,75071,ZCTA5 75071,34.6,0.7,32.6,1.3,36.1,1.4
8600000US75074,75074,ZCTA5 75074,33.8,0.9,32.8,1.5,35.0,1.3
8600000US75075,75075,ZCTA5 75075,41.0,1.2,39.0,2.9,42.3,1.4
8600000US75076,75076,ZCTA5 75076,49.5,2.9,48.4,4.6,50.5,3.3
8600000US75077,75077,ZCTA5 75077,41.4,1.2,40.0,2.3,42.4,1.6
8600000US75078,75078,ZCTA5 75078,33.9,1.6,33.7,2.6,34.0,2.3
8600000US75080,75080,ZCTA5 75080,34.2,1.2,31.8,1.8,37.0,1.9
8600000US75081,75081,ZCTA5 75081,38.6,0.8,37.8,1.3,39.6,1.2
8600000US75082,75082,ZCTA5 75082,40.9,1.5,39.0,2.3,42.0,1.3
8600000US75087,75087,ZCTA5 75087,37.1,1.3,37.1,1.2,37.0,2.4
8600000US75088,75088,ZCTA5 75088,41.0,1.9,38.3,3.7,43.1,1.4
8600000US75089,75089,ZCTA5 75089,36.1,1.3,33.6,2.2,37.5,1.8
8600000US75090,75090,ZCTA5 75090,32.1,1.4,31.1,1.7,32.8,1.7
8600000US75092,75092,ZCTA5 75092,40.5,1.1,38.6,2.5,41.2,1.3
8600000US75093,75093,ZCTA5 75093,42.5,1.0,41.5,1.5,43.4,1.3
8600000US75094,75094,ZCTA5 75094,35.6,1.0,36.0,2.4,35.2,1.1
8600000US75098,75098,ZCTA5 75098,35.3,1.1,35.6,1.3,34.9,1.6
8600000US75101,75101,ZCTA5 75101,34.0,11.6,23.4,12.1,35.1,5.6
8600000US75102,75102,ZCTA5 75102,39.9,10.7,42.0,18.3,39.8,8.0
